Employee ID,First Name,Last Name,Gender,Region,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary (£),Birth Date,Termination Date,Adjusted Salary (£)
E10185,Chloe,Porter,Female,Midlands,Birmingham,2020-04-12,IT,Data Analyst,Bachelor's,Good,No,49837,1993-08-28,,49837.0
E10186,David,Higgins,Male,London,Croydon,2017-05-14,IT,Data Analyst,Bachelor's,Satisfactory,No,47808,1986-01-06,,48764.16
E10187,Brian,Perry,Male,North West,Preston,2024-07-11,Customer Service,Customer Service Manager,Bachelor's,Satisfactory,No,38106,1974-07-14,,38868.12
E10188,Harry,Thompson,Male,Scotland,Aberdeen,2023-04-27,Sales,Business Development Executive,Diploma,Good,No,37493,1975-11-19,,38242.86
E10189,Gregory,Clarke,Male,South East,Brighton,2022-01-23,Marketing,Marketing Manager,Master's,Excellent,Yes,59224,1982-04-01,,63428.90400000001
E10190,Adrian,Brown,Male,South East,Southampton,2023-09-10,Operations,Logistics Coordinator,Diploma,Good,Yes,30212,1992-12-06,,30816.24
E10191,Ricky,Welch,Female,South East,Brighton,2021-07-18,Marketing,SEO Specialist,Bachelor's,Excellent,No,44925,1981-12-21,,44925.0
E10192,Andrea,Kelly,Female,Scotland,Glasgow,2019-05-17,Sales,Sales Executive,Bachelor's,Good,Yes,41691,1996-03-07,,41691.0
E10193,Marcus,Clarke,Male,London,Harrow,2022-04-01,Sales,Sales Executive,Bachelor's,Excellent,Yes,43648,1989-12-31,,44520.96
E10194,Paula,Reeves,Male,Midlands,Birmingham,2024-09-19,Sales,Sales Manager,Bachelor's,Good,No,61043,1981-08-27,,62263.86
E10195,Patricia,Baldwin,Male,London,Croydon,2017-04-07,Marketing,Content Writer,Bachelor's,Good,No,29456,1968-05-27,,30045.12
E10196,Ben,White,Female,Midlands,Nottingham,2015-08-24,Operations,Supply Chain Analyst,Bachelor's,Good,No,39222,1968-11-04,,39222.0
E10197,Marion,Noble,Female,South East,Southampton,2022-02-03,Marketing,SEO Specialist,Bachelor's,Good,Yes,36041,1968-02-08,,36041.0
E10198,Patrick,Anderson,Male,Midlands,Leicester,2015-03-27,Customer Service,Call Centre Agent,A-Level,Good,No,23961,2001-10-23,,24440.22
E10199,Martyn,Stewart,Female,London,Croydon,2024-03-17,Operations,Operations Manager,Master's,Needs Improvement,No,52290,1975-10-09,,54904.5
E10200,Joshua,Turner,Male,North West,Liverpool,2022-09-20,Operations,Logistics Coordinator,Diploma,Good,No,29478,1979-06-15,,30067.56
E10201,Emily,Smith,Male,North West,Preston,2020-02-24,Finance,Accountant,Bachelor's,Good,No,45816,1969-09-22,,46732.32
E10202,Benjamin,Bentley,Male,South East,Southampton,2019-03-14,Marketing,Marketing Manager,Master's,Excellent,No,58510,1983-07-17,,62664.21000000001
E10203,Barbara,Williams,Male,Scotland,Aberdeen,2019-09-22,Customer Service,Customer Service Manager,Bachelor's,Good,No,46236,1988-05-14,,47160.72
E10204,Linda,Miller,Female,North West,Liverpool,2019-01-07,IT,Software Engineer,Bachelor's,Good,Yes,50740,1977-08-01,,50740.0
E10205,Glen,Roberts,Female,North West,Liverpool,2016-10-18,Customer Service,Customer Service Advisor,Diploma,Excellent,No,27243,1981-01-15,,27243.0
E10206,Emily,Pollard,Female,North West,Liverpool,2015-06-23,IT,IT Support Technician,Diploma,Satisfactory,Yes,37796,2002-02-08,,37796.0
E10207,Joanne,Payne,Male,North West,Liverpool,2024-07-05,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,39638,1974-12-25,,40430.76
E10208,Andrea,Hussain,Male,North West,Liverpool,2022-11-26,Operations,Operations Manager,Master's,Satisfactory,Yes,55862,1971-07-16,2025-03-23,59828.202
E10209,Geoffrey,Dixon,Female,Midlands,Birmingham,2023-08-03,Customer Service,Customer Service Advisor,Diploma,Excellent,No,30921,1966-03-13,,30921.0
E10210,Bethany,Barnett,Female,London,Harrow,2022-04-25,Operations,Operations Manager,Master's,Good,Yes,74625,1973-09-06,,78356.25
E10211,Stewart,Howard,Male,Midlands,Birmingham,2023-06-13,Finance,Accountant,Bachelor's,Excellent,No,46049,1986-05-13,2025-09-23,46969.98
E10212,Lynda,McKenzie,Female,Midlands,Leicester,2018-05-27,Finance,Auditor,Bachelor's,Satisfactory,Yes,45478,1969-06-06,,45478.0
E10213,Leon,Williams,Male,North West,Manchester,2024-11-15,Customer Service,Customer Service Advisor,Diploma,Good,Yes,32326,1978-07-03,,32972.520000000004
E10214,Ashleigh,Ferguson,Male,South East,Brighton,2023-12-15,IT,Data Analyst,Bachelor's,Satisfactory,Yes,42680,1986-05-26,,43533.6
E10215,Neil,James,Male,South East,Southampton,2023-11-28,Sales,Business Development Executive,Diploma,Satisfactory,No,38679,1993-09-19,,39452.58
E10216,Nicholas,Morley,Male,South East,Reading,2023-10-10,Sales,Sales Manager,Bachelor's,Satisfactory,No,62090,1989-05-27,,63331.8
E10217,Matthew,Stevenson,Male,North West,Manchester,2024-05-31,Marketing,SEO Specialist,Bachelor's,Excellent,No,36809,1970-07-02,,37545.18
E10218,Mohamed,Wallis,Male,North West,Manchester,2019-08-29,Operations,Operations Manager,Master's,Good,No,65665,1989-09-14,,70327.21500000001
E10219,Stephanie,Banks,Female,North West,Preston,2023-11-14,Operations,Operations Manager,Master's,Excellent,Yes,52963,1964-08-15,,55611.15
E10220,Alice,Smith,Female,London,Croydon,2023-08-05,Sales,Business Development Executive,Diploma,Good,No,41923,1987-02-06,2024-03-13,41923.0
E10221,Sara,Adams,Male,Scotland,Edinburgh,2021-10-23,Marketing,Content Writer,Bachelor's,Excellent,No,34517,1998-06-25,,35207.340000000004
E10222,Duncan,Day,Male,Scotland,Aberdeen,2023-01-20,Finance,Finance Manager,Master's,Needs Improvement,Yes,71823,1984-07-30,,76922.433
E10223,Gareth,Payne,Female,London,Croydon,2018-05-23,Operations,Logistics Coordinator,Diploma,Satisfactory,No,38490,1986-07-26,,38490.0
E10224,Graham,Baker,Male,Scotland,Edinburgh,2024-01-16,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,31036,1974-02-22,,31656.72
E10225,Jenna,Jennings,Female,South East,Reading,2024-12-28,Operations,Logistics Coordinator,Diploma,Good,No,42278,1980-10-23,,42278.0
E10226,Bernard,Welch,Female,South East,Reading,2022-08-15,IT,IT Support Technician,Diploma,Good,No,26013,1995-10-04,,26013.0
E10227,Alison,Carroll,Female,South East,Reading,2018-05-20,Sales,Sales Manager,Bachelor's,Good,No,56224,1970-02-11,,56224.0
E10228,Bradley,Holmes,Female,North West,Manchester,2020-03-09,IT,Software Engineer,Bachelor's,Good,No,66766,1975-09-30,,66766.0
E10229,Carol,Jennings,Female,North West,Liverpool,2022-08-06,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,40800,1976-06-16,,40800.0
E10230,Joe,Daniels,Female,North West,Manchester,2023-01-01,Customer Service,Customer Service Manager,Bachelor's,Good,No,38363,1973-05-10,,38363.0
E10231,Jacob,Anderson,Male,Scotland,Glasgow,2024-05-28,Customer Service,Call Centre Agent,A-Level,Needs Improvement,No,25571,1990-11-25,,26082.420000000002
E10232,Damian,Hardy,Female,London,Croydon,2021-08-17,Operations,Operations Manager,Master's,Satisfactory,No,63473,1991-08-15,,66646.65000000001
E10233,Glenn,Lewis,Female,North West,Preston,2021-01-16,HR,HR Officer,Bachelor's,Good,No,33278,1999-04-02,,33278.0
E10234,Dean,Phillips,Male,Midlands,Birmingham,2024-08-18,IT,Software Engineer,Bachelor's,Good,No,49981,1980-03-24,2025-04-25,50980.62
E10235,Charlene,Clarke,Female,South East,Southampton,2018-02-24,Operations,Logistics Coordinator,Diploma,Satisfactory,No,28719,1985-07-26,,28719.0
E10236,Joan,Spencer,Female,London,Harrow,2020-02-26,Operations,Logistics Coordinator,Diploma,Needs Improvement,No,43554,1986-06-04,,43554.0
E10237,Marion,Lloyd,Male,Midlands,Birmingham,2019-05-07,Sales,Sales Manager,Bachelor's,Excellent,No,65537,1966-08-25,,66847.74
E10238,Jason,Richardson,Female,London,Harrow,2024-06-20,Finance,Accountant,Bachelor's,Needs Improvement,No,48815,2001-04-19,,48815.0
E10239,Michelle,Davis,Female,South East,Southampton,2023-08-25,Customer Service,Customer Service Advisor,Diploma,Needs Improvement,Yes,28303,1987-08-17,,28303.0
E10240,Samuel,Richards,Male,London,London,2017-06-29,Operations,Logistics Coordinator,Diploma,Satisfactory,No,28486,1971-09-22,,29055.72
E10241,Teresa,Booth,Male,North West,Liverpool,2022-03-06,IT,Data Analyst,Bachelor's,Satisfactory,No,39138,1976-08-02,,39920.76
E10242,Andrea,Scott,Male,Midlands,Birmingham,2024-07-11,Sales,Sales Manager,Bachelor's,Good,No,66085,1982-03-24,,67406.7
E10243,Diane,Andrews,Male,North West,Manchester,2021-10-06,Marketing,Marketing Manager,Master's,Excellent,Yes,57699,1986-09-12,,61795.62900000001
E10244,Alice,Wallace,Female,London,Harrow,2018-12-22,IT,Data Analyst,Bachelor's,Good,No,52595,2001-03-18,,52595.0
E10245,Harry,Taylor,Female,Scotland,Aberdeen,2020-07-23,Customer Service,Customer Service Advisor,Diploma,Good,Yes,34817,1997-10-06,,34817.0
E10246,Liam,Bailey,Female,South East,Brighton,2017-05-22,Marketing,SEO Specialist,Bachelor's,Good,No,30734,1998-03-17,,30734.0
E10247,Jasmine,Gould,Female,Midlands,Leicester,2022-02-03,IT,Data Analyst,Bachelor's,Excellent,No,50005,1996-04-06,,50005.0
E10248,Heather,Hill,Male,London,Croydon,2020-08-15,IT,Software Engineer,Bachelor's,Needs Improvement,Yes,62929,1965-05-22,,64187.58
E10249,Judith,Poole,Male,Midlands,Leicester,2021-09-22,Sales,Business Development Executive,Diploma,Good,Yes,44777,1989-10-19,,45672.54
E10250,Maurice,Cooper,Female,Scotland,Aberdeen,2023-09-13,Marketing,SEO Specialist,Bachelor's,Good,No,36552,1974-07-16,2025-04-04,36552.0
E10251,Francesca,Ingram,Female,Scotland,Edinburgh,2021-06-22,Marketing,SEO Specialist,Bachelor's,Excellent,No,34927,1998-11-13,2022-08-06,34927.0
E10252,Ashley,Begum,Female,Scotland,Glasgow,2021-03-23,IT,Software Engineer,Bachelor's,Good,Yes,52911,1967-10-13,2024-05-23,52911.0
E10253,Sally,Elliott,Female,Scotland,Aberdeen,2022-12-06,HR,HR Officer,Bachelor's,Good,Yes,32501,1999-06-18,2025-07-28,32501.0
E10254,Melissa,Chamberlain,Male,London,Croydon,2019-12-09,IT,Software Engineer,Bachelor's,Needs Improvement,No,52967,1986-07-20,,54026.340000000004
E10255,Geoffrey,Taylor,Female,London,Harrow,2016-03-08,Customer Service,Customer Service Manager,Bachelor's,Satisfactory,No,48168,1981-04-22,2018-01-29,48168.0
E10256,Luke,Graham,Male,Midlands,Birmingham,2020-04-20,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,33107,1982-03-04,,33769.14
E10257,Steven,Byrne,Male,Midlands,Leicester,2021-03-18,Operations,Operations Manager,Master's,Good,Yes,69739,1973-08-13,,74690.469
E10258,Chelsea,Johnson,Male,London,Harrow,2018-04-05,IT,IT Support Technician,Diploma,Good,Yes,26456,1964-05-04,,26985.12
E10259,Helen,Williams,Male,Scotland,Edinburgh,2022-06-30,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,No,41717,1991-10-18,,42551.340000000004
E10260,Paula,Williamson,Male,London,London,2022-04-10,Operations,Logistics Coordinator,Diploma,Satisfactory,No,36888,1994-06-05,,37625.76
E10261,Philip,Faulkner,Female,South East,Brighton,2024-09-21,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,No,42328,1977-10-08,,42328.0
E10262,Georgia,Owen,Female,South East,Reading,2023-12-10,Operations,Logistics Coordinator,Diploma,Excellent,Yes,40918,1983-09-27,,40918.0
E10263,Karl,Murphy,Male,North West,Preston,2019-06-27,Customer Service,Customer Service Advisor,Diploma,Needs Improvement,No,28593,1988-06-30,,29164.86
E10264,Mathew,Rhodes,Female,South East,Brighton,2022-05-22,Sales,Sales Manager,Bachelor's,Excellent,No,67845,1974-01-07,2024-11-14,67845.0
E10265,Charlie,Elliott,Male,Scotland,Glasgow,2022-11-04,Sales,Sales Executive,Bachelor's,Good,No,43179,1988-03-12,,44042.58
E10266,Eric,Dobson,Male,North West,Manchester,2020-01-18,Marketing,Content Writer,Bachelor's,Satisfactory,No,40497,1977-01-28,2024-10-22,41306.94
E10267,Harriet,Rees,Female,North West,Liverpool,2018-03-07,Finance,Finance Manager,Master's,Good,No,63972,1989-01-30,,67170.6
E10268,Howard,Read,Female,South East,Brighton,2023-09-27,Customer Service,Customer Service Advisor,Diploma,Good,No,34300,1966-05-16,,34300.0
E10269,Hugh,Chapman,Male,London,Croydon,2017-09-13,HR,HR Officer,Bachelor's,Excellent,No,42897,1969-06-11,,43754.94
E10270,Oliver,Hale,Male,North West,Liverpool,2019-11-28,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,36345,1976-11-24,,37071.9
E10271,Tom,Garner,Female,South East,Reading,2024-09-14,Operations,Logistics Coordinator,Diploma,Excellent,Yes,44016,1984-06-05,,44016.0
E10272,Carly,Wilson,Male,Midlands,Leicester,2016-03-06,Finance,Accountant,Bachelor's,Satisfactory,No,44878,1986-05-07,,45775.56
E10273,Duncan,Cooper,Female,South East,Reading,2016-05-20,Customer Service,Call Centre Agent,A-Level,Good,No,25166,1976-08-22,2018-05-30,25166.0
E10274,Lindsey,Quinn,Male,London,Harrow,2018-02-17,HR,HR Officer,Bachelor's,Satisfactory,No,30062,1998-02-12,,30663.24
E10275,Katherine,Lawrence,Male,Midlands,Birmingham,2018-07-03,HR,HR Manager,Master's,Good,No,48695,1981-02-04,,52152.345
E10276,Marian,Wade,Male,North West,Liverpool,2019-07-13,Sales,Business Development Executive,Diploma,Good,Yes,42890,1972-07-03,,43747.8
E10277,Jake,Franklin,Female,South East,Brighton,2023-03-26,Sales,Sales Manager,Bachelor's,Good,Yes,56034,1992-12-08,,56034.0
E10278,Ashleigh,Phillips,Female,Midlands,Leicester,2019-09-12,HR,HR Manager,Master's,Needs Improvement,No,60783,1976-08-15,2024-03-14,63822.15
E10279,Susan,Hicks,Male,Midlands,Birmingham,2017-02-13,Operations,Operations Manager,Master's,Good,Yes,57580,1996-01-23,,61668.18
E10280,Rosie,Matthews,Male,South East,Brighton,2022-03-24,Marketing,Content Writer,Bachelor's,Excellent,Yes,40099,1998-10-25,,40900.98
E10281,Mandy,Poole,Male,London,Harrow,2024-10-05,IT,Data Analyst,Bachelor's,Excellent,No,42020,1984-07-12,,42860.4
E10282,Zoe,Lawrence,Male,North West,Preston,2015-01-04,HR,HR Manager,Master's,Excellent,No,54637,1978-10-09,,58516.227
E10283,Norman,Stone,Male,South East,Brighton,2016-10-25,IT,IT Support Technician,Diploma,Excellent,No,26572,1974-03-09,,27103.44
E10284,William,Jones,Male,Scotland,Edinburgh,2023-10-19,Finance,Accountant,Bachelor's,Excellent,No,36129,1990-08-22,,36851.58
E10285,Nicholas,Smith,Male,Scotland,Aberdeen,2023-04-03,IT,Software Engineer,Bachelor's,Good,No,46492,1967-06-08,,47421.840000000004
E10286,Hollie,Harrison,Male,North West,Liverpool,2017-06-28,Operations,Logistics Coordinator,Diploma,Good,Yes,34732,1993-07-08,,35426.64
E10287,Molly,Lee,Male,North West,Preston,2024-01-10,Sales,Sales Manager,Bachelor's,Satisfactory,No,53653,1980-11-01,,54726.06
E10288,Rachel,Taylor,Female,London,Croydon,2015-11-28,Finance,Accountant,Bachelor's,Satisfactory,No,40871,1995-07-25,,40871.0
E10289,Lauren,Smith,Male,London,Croydon,2022-02-25,Sales,Sales Executive,Bachelor's,Good,No,33573,1970-04-18,,34244.46
E10290,Eileen,Stone,Female,Scotland,Glasgow,2022-11-09,Operations,Logistics Coordinator,Diploma,Excellent,No,33135,1977-05-07,,33135.0
E10291,Howard,Watkins,Female,London,Croydon,2023-12-04,IT,IT Support Technician,Diploma,Good,No,25039,1977-05-24,,25039.0
E10292,Beverley,Davies,Female,London,Croydon,2019-07-21,Finance,Auditor,Bachelor's,Good,Yes,43287,1982-03-28,,43287.0
E10293,Elliott,Greenwood,Male,London,Croydon,2022-04-27,HR,Recruitment Consultant,Bachelor's,Good,Yes,29530,1985-04-18,,30120.600000000002
E10294,Elaine,Howard,Male,London,London,2023-10-31,Finance,Accountant,Bachelor's,Good,No,47531,1972-11-03,,48481.62
E10295,James,Jones,Female,North West,Preston,2023-11-08,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,29659,1982-03-26,,29659.0
E10296,Julian,Webster,Male,Scotland,Edinburgh,2021-10-03,HR,Recruitment Consultant,Bachelor's,Good,Yes,37686,1977-03-11,,38439.72
E10297,Christian,Jennings,Male,Scotland,Glasgow,2017-11-10,Sales,Business Development Executive,Diploma,Good,Yes,36864,1989-09-17,,37601.28
E10298,Terry,Kaur,Male,South East,Brighton,2021-10-29,HR,HR Manager,Master's,Good,Yes,47042,1998-07-16,,50381.982
E10299,Marilyn,Jones,Male,Scotland,Aberdeen,2018-12-02,Sales,Sales Executive,Bachelor's,Good,Yes,33066,1992-02-17,,33727.32
E10300,Anne,Watson,Male,London,Harrow,2021-10-07,Finance,Accountant,Bachelor's,Excellent,No,47808,1969-07-16,,48764.16
E10301,Mitchell,Goodwin,Male,Scotland,Glasgow,2024-09-04,IT,IT Support Technician,Diploma,Satisfactory,No,33438,1995-04-22,,34106.76
E10302,Maurice,Davidson,Male,South East,Brighton,2017-07-23,Finance,Finance Manager,Master's,Excellent,Yes,59320,1964-05-25,,63531.72
E10303,Stacey,Walsh,Female,North West,Manchester,2015-05-05,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,45220,1990-05-15,2025-07-29,45220.0
E10304,Linda,Robinson,Male,London,Harrow,2023-05-17,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,38410,1989-10-29,2024-10-10,39178.2
E10305,Carolyn,Smart,Male,London,Harrow,2019-07-19,HR,HR Manager,Master's,Needs Improvement,No,47440,1970-09-26,,50808.240000000005
E10306,Ruth,Chapman,Female,Midlands,Leicester,2021-01-14,Finance,Accountant,Bachelor's,Good,No,48485,1980-09-19,,48485.0
E10307,Elizabeth,Cunningham,Female,North West,Liverpool,2016-02-28,IT,Data Analyst,Bachelor's,Good,No,51542,2001-09-30,2019-06-07,51542.0
E10308,Gerard,Walker,Female,North West,Preston,2019-10-22,Sales,Business Development Executive,Diploma,Good,No,44573,1999-02-17,,44573.0
E10309,Leah,Connolly,Female,Scotland,Edinburgh,2022-03-11,Operations,Operations Manager,Master's,Satisfactory,No,55262,1999-03-13,2024-11-22,58025.100000000006
E10310,Steven,Walker,Male,Scotland,Glasgow,2022-07-03,Customer Service,Customer Service Advisor,Diploma,Needs Improvement,No,29272,1998-10-24,,29857.440000000002
E10311,Nicola,Morris,Male,Scotland,Aberdeen,2017-02-01,Sales,Sales Executive,Bachelor's,Excellent,No,34297,1983-09-22,,34982.94
E10312,Patrick,Birch,Male,London,Harrow,2020-11-01,Finance,Accountant,Bachelor's,Good,No,45703,1964-11-09,,46617.06
E10313,Conor,Hunter,Male,London,London,2017-04-02,Marketing,Content Writer,Bachelor's,Excellent,No,36870,1986-11-30,,37607.4
E10314,Debra,Clarke,Female,London,Harrow,2015-04-17,IT,Data Analyst,Bachelor's,Good,No,42229,1970-04-15,,42229.0
E10315,Beth,Richards,Female,North West,Preston,2023-06-07,IT,Software Engineer,Bachelor's,Satisfactory,Yes,58396,1966-12-27,,58396.0
E10316,Anne,Waters,Female,London,London,2022-05-13,Operations,Supply Chain Analyst,Bachelor's,Good,No,37020,1992-10-25,,37020.0
E10317,Russell,Stevens,Male,South East,Reading,2019-08-03,Marketing,Content Writer,Bachelor's,Good,No,28528,1995-03-14,,29098.56
E10318,Mohamed,Evans,Female,Midlands,Birmingham,2023-07-17,Sales,Business Development Executive,Diploma,Satisfactory,No,32702,1970-05-15,,32702.0
E10319,Billy,Jarvis,Female,North West,Manchester,2023-04-11,Marketing,SEO Specialist,Bachelor's,Excellent,No,34511,2001-10-08,,34511.0
E10320,Dorothy,Cooper,Male,London,Croydon,2020-11-15,Finance,Finance Manager,Master's,Excellent,Yes,61233,1991-11-22,,65580.543
E10321,Leanne,Price,Male,South East,Southampton,2022-10-07,Marketing,Content Writer,Bachelor's,Satisfactory,Yes,29212,1995-06-30,2024-03-15,29796.24
E10322,Maurice,King,Female,Scotland,Aberdeen,2019-10-01,Sales,Business Development Executive,Diploma,Satisfactory,Yes,28537,1980-04-26,2021-10-30,28537.0
E10323,Joan,Clark,Male,Scotland,Aberdeen,2020-01-25,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,25871,1985-12-12,,26388.420000000002
E10324,Carl,West,Female,Midlands,Leicester,2021-03-11,IT,Data Analyst,Bachelor's,Satisfactory,No,54257,1997-10-30,,54257.0
E10325,Lynda,Smith,Male,Midlands,Birmingham,2023-07-22,Operations,Supply Chain Analyst,Bachelor's,Excellent,Yes,46526,1978-11-22,,47456.520000000004
E10326,Kathleen,Smith,Male,London,Croydon,2024-08-08,HR,HR Manager,Master's,Good,No,52745,1967-11-26,,56489.895000000004
E10327,Shaun,Wilson,Male,Scotland,Edinburgh,2020-10-14,Sales,Sales Executive,Bachelor's,Satisfactory,No,32899,1981-09-13,,33556.98
E10328,Jonathan,Walker,Male,South East,Brighton,2024-04-18,Finance,Accountant,Bachelor's,Excellent,Yes,38398,2000-02-22,,39165.96
E10329,Justin,Brown,Female,Scotland,Edinburgh,2017-11-17,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,Yes,49077,1971-04-19,,49077.0
E10330,Tom,Roberts,Male,North West,Manchester,2022-02-13,HR,HR Officer,Bachelor's,Excellent,No,44183,1969-06-18,,45066.66
E10331,Elaine,Holden,Male,North West,Preston,2018-03-12,Marketing,Content Writer,Bachelor's,Excellent,Yes,30568,1978-05-05,,31179.36
